Year,Site,Habitat,Transect,Taxa,X,Y,Z,Length,Width,Height,Recruitment,Mortality,Fusion,Fission,Observer,Note
2013,LTER1,BR,T1,Poc,0,10,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0,61,54,3.3,1.7,4.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Acr,0.02,2,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.02,51,65,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Acr,0.02,55,65,10.8,7.2,15.6,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Acr,0.03,59,57,7.7,3.7,7.7,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,0.05,33,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Acr,0.05,37,52,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.05,45,59,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Acr,0.07,51,51,4.5,2,4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Acr,0.09,43,55,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Acr,0.09,48,65,15.2,9.6,14.8,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.09,56,62,3,1.6,4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.14,23,74,11.1,9.9,11.7,0,0,0,0,MK,Ed
2013,LTER1,BR,T1,Por,0.15,95,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.2,42,0,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.2,61,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.25,35,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.27,43,52,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.28,37,0,24.2,13.6,8.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.29,43,17,13.2,10.5,16.8,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,0.31,10,57,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,0.4,5,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,0.5,50,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.58,65,10,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.63,65,15,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.66,16,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.69,58,0,20.6,16.2,17.1,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.71,49,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.74,69,29,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.74,70,30,3.5,1.5,4.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.74,71,29,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.75,86,0,4.2,4.4,3.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.76,64,37,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.76,68,37,6.1,2.3,7.1,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,0.76,70,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.77,74,30,5.4,1.4,5,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.79,25,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.8,70,41,3.6,2.3,3.5,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.82,65,40,5.3,5.1,1.9,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.84,89,25,1.4,0.6,1.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,0.85,67,40,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.87,62,0,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.9,100,38,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,0.92,98,34,2.6,3,2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,0.94,39,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,0.94,98,34,0.5,0.6,0.5,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,0.98,25,8,4.4,3.5,3.6,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,0.98,49,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,0.99,45,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1,38,15,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1,40,8,7.6,5.7,7.7,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.01,98,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1.03,31,9,4.6,2.9,3.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.04,99,3,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1.07,33,13,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.07,44,8,8,7.7,6.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.07,95,2,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.09,5.3,8,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1.09,89,30,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.1,50,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1.1,54,8,2,1,2.2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,1.1,92,1,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.1,94,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1.1,96,20,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.1,97,10,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.13,60,8,6.1,5,5.9,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.13,64,8,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.13,92,37,4.6,1.8,1.1,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.15,85,30,19.1,6.3,8.6,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.16,62,8,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.18,92,38,4,2.6,1.6,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.22,82,35,3,1.2,2.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,1.25,64,29,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.25,85,36,2.9,2.3,1.7,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,1.29,71,34,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.3,80,35,4.6,3.3,1.8,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.35,98,35,1.6,1.7,1,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,1.38,98,35,2.6,1.2,0.7,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,1.4,57,0,8,4.7,4.8,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.4,78,17,37.7,9.1,20.7,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.42,99,35,2.4,1.5,1.7,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,1.43,91,35,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.44,83,34,16,14,11.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.48,62,18,4.2,2,3.9,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.49,90,30,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.5,20,0,12.9,8.4,6.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.5,32,5,6,3.9,4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.5,59,18,3.1,1.4,3.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.5,74,17,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,1.51,94,27,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Acr,1.6,50,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,1.63,55,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,1.65,100,40,29.4,14.2,25.1,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,1.7,100,16,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,1.84,39,3,3.8,2.3,2.8,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,1.9,85,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,2.03,90,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,2.05,75,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,2.08,42,15,11,10,6.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.1,92,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,2.14,48,15,3.9,1.1,3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.14,50,10,2.3,2,2.5,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.15,43,11,9.1,1.8,6.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.15,95,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,2.18,40,29,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.24,46,5,1.5,0.9,1.5,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.25,44,4,1.2,1.4,1.8,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.27,33,7,2.9,2.4,3.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.27,44,2,2.1,1.8,2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.27,48,2,2.5,0.9,1.6,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.27,74,6,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.3,1,30,7.2,4.4,6.7,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.3,50,0,3.4,3.3,2.1,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.31,74,0,17.3,9.1,12.7,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.35,90,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,2.37,28,12,6.4,2,3.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.39,40,0,2,1.4,2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Poc,2.39,55,3,2.7,0.9,1.7,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.42,40,0,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.43,38,0,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.43,5,21,7.5,5.2,5.9,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,2.45,57,30,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,2.71,40,17,2,1.5,1.8,1,0,0,0,MK,R
2013,LTER1,BR,T1,Acr,2.75,38,15,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,2.75,90,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,2.78,39,56,2.3,0.8,2.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.78,44,56,3.1,1.1,2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.78,45,43,5.6,2.8,7.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.79,48,51,2.9,0.4,2.2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.79,49,43,1.2,0.2,0.9,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.8,15,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,2.8,50,45,2.7,0.5,1.9,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.8,51,56,2.3,0.9,2.6,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.81,38,59,3,2.3,3.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.84,46,61,1.4,1.1,1,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.85,47,62,1.2,0.7,0.7,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.85,51,61,1,1,1,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.85,59,50,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.87,57,55,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.87,58,53,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.88,41,63,2.5,1.9,0.6,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.89,47,62,0.9,0.7,0.6,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.95,40,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,2.95,6,25,1.6,1.1,1.2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,2.95,60,58,22.2,6.4,20.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,2.97,70,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Poc,2.99,77,14,2.5,2.1,2.2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,3.01,45,63,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,3.02,43,60,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.02,55,50,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.02,58,50,1,0.6,1.5,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,3.03,62,44,2.7,0.8,3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Poc,3.04,39,58,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.05,39,54,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.05,58,48,2.2,1,1.8,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,3.05,63,46,12.2,4.5,13.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.07,57,45,1.3,0.2,1.4,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,3.08,56,46,1.8,0.5,2.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,3.09,56,42,3.5,1,3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.1,55,39,1.5,0.3,1.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Poc,3.2,75,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,3.29,36,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,3.34,34,10,22.6,18.1,15.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.35,41,6,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.65,45,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,3.67,56,36,2.8,1,3.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.68,50,34,5.4,1.9,6.6,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.69,59,34,4.5,1.5,1.6,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,3.73,33,47,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.8,37,60,10.3,4.5,12.7,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.82,24,62,4.7,2.2,3.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.85,22,56,3.7,3.4,4.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.95,71,27,4.8,3.5,4.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,3.96,56,36,6.6,6.1,10,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4,25,100,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T1,Por,4,35,62,7.5,4.9,7.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.15,49,47,2.5,1.3,2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,4.27,49,46,6.7,4.7,3.9,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.28,51,51,5.1,2.8,5.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.3,45,46,2.4,1.3,3.4,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.32,47,53,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.37,44,50,9.4,7.5,8.5,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,4.43,95,38,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.44,44,52,2.8,0.4,2.8,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,4.45,45,46,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.45,45,53,1.2,0.5,1.4,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,4.53,51,72,2.6,1,2.2,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,4.55,46,74,6.7,2,4.5,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.55,53,74,2.5,1,3.2,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.57,35,78,3.5,2.3,4.3,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.59,47,78,3.1,1.3,1.6,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.6,42,78,2.1,0.9,1.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,4.6,50,78,2.1,1.3,1.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,4.62,55,76,8.5,1,4.8,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.68,35,75,10.6,8.3,11,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.71,43,78,2.9,1.4,2.3,1,0,0,0,MK,R
2013,LTER1,BR,T1,Por,4.72,46,75,11.7,5,10.9,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.74,44,75,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.76,44,73,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Poc,4.92,42,68,14,7.3,13.9,0,0,0,0,MK,NA
2013,LTER1,BR,T1,Por,4.95,10,75,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER1,BR,T2,Por,0.16,67,30,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,0.2,50,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Poc,0.25,56,25,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,0.34,32,15,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,0.48,72,39,19,14.5,14.5,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,0.53,100,35,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,0.55,65,10,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,0.59,99,59,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,0.8,95,35,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,0.87,73,23,23,35.4,35.4,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,0.9,50,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,0.98,63,10,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1,57,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,1.09,98,20.5,35,10.6,10.6,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.1,65,45,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.28,69,9,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.28,73,4,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,1.37,70,40,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,1.4,50,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,1.4,93,95,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,1.41,59,35,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.43,36,50,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,1.5,54,45,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Poc,1.61,58,56,5.8,6,6,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.7,71,35,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,1.7,75,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,1.7,84,59.5,11.6,4.5,4.5,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.72,82,65,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.72,86,65,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,1.75,68,70,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.78,19,46,9,5.5,5.5,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.8,68,86,2.5,2,0.2,1,0,0,0,HA,R
2013,LTER1,BR,T2,Por,1.8,71,87,2.3,1.5,1.5,1,0,0,0,HA,R
2013,LTER1,BR,T2,Por,1.85,22,0,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.9,10,25,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.9,99,60,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,1.92,94,52,2,0.7,0.7,1,0,0,0,HA,R
2013,LTER1,BR,T2,Poc,1.93,2,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,1.95,25,83,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,1.95,76,70,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,1.97,91,62,4.5,2,2,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,1.98,6,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,1.99,99,36,3.3,1,1,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2,16,53,24.5,29.5,29.5,0,0,0,1,HA,Fi
2013,LTER1,BR,T2,Por,2,22,35,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2,83,65,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.03,86,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.05,90,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.07,40,55,4.5,2.5,2.5,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2.1,20,30,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2.1,45,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.1,52,100,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.1,74,87,9.6,4,4,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,2.11,73,87,3.4,3.1,3.1,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2.18,23,42,2.8,3.5,3.5,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2.19,20,42,4.6,3.2,3.2,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Poc,2.2,100,23,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.3,40,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Acr,2.3,70,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.5,40,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.5,42,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.55,41,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Poc,2.6,72,120,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,2.61,76,87,6.5,3.3,3.3,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2.7,80,78,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,2.75,74.5,98,4.3,1,1,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.1,58,75,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Poc,3.15,13,48,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.15,25,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,3.15,91,31,7.3,2,2,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.16,29,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,3.19,32,50.8,3.5,3,3,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.2,94,28,1.4,2,2,1,0,0,0,HA,R
2013,LTER1,BR,T2,Por,3.21,34,39.5,1,1.8,1.8,1,0,0,0,HA,R
2013,LTER1,BR,T2,Por,3.22,84,0,7,5.5,5.5,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.22,86,1.8,7,4,4,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.3,0,30,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.3,60,40,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.3,65,40,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.3,67,40,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER1,BR,T2,Por,3.35,60,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER1,BR,T2,Por,3.39,17,44,4.3,1,1,0,0,0,0,HA,Ve
